# BRDF Data for aluminum in visible spectrum
#
# Data from "A Data-Driven Reflectance Model", 
#   Wojciech Matusik, Hanspeter Pfister, Matt Brand 
#   and Leonard McMillan, ACM Transactions on 
#   Graphics 22, 3(2003), 759-769.
#
# phi_in     theta_in     phi_out     theta_out     brdf
22.500000     180.000000     89.296875     0.000000     0.011646
33.750000     180.000000     -89.296875     0.000000     0.001348
33.750000     180.000000     -88.593750     0.000000     0.001348
33.750000     180.000000     -87.890625     0.000000     0.001376
33.750000     180.000000     -87.187500     0.000000     0.001338
33.750000     180.000000     -86.484375     0.000000     0.001338
33.750000     180.000000     -85.781250     0.000000     0.001338
33.750000     180.000000     -85.078125     0.000000     0.001308
33.750000     180.000000     -84.375000     0.000000     0.001332
33.750000     180.000000     -83.671875     0.000000     0.001297
33.750000     180.000000     -82.968750     0.000000     0.001297
33.750000     180.000000     -82.265625     0.000000     0.001297
33.750000     180.000000     -81.562500     0.000000     0.001255
33.750000     180.000000     -80.859375     0.000000     0.001239
33.750000     180.000000     -80.156250     0.000000     0.001239
33.750000     180.000000     -79.453125     0.000000     0.001197
33.750000     180.000000     -78.750000     0.000000     0.001197
33.750000     180.000000     -78.046875     0.000000     0.001205
33.750000     180.000000     -77.343750     0.000000     0.001166
33.750000     180.000000     -76.640625     0.000000     0.001166
33.750000     180.000000     -75.937500     0.000000     0.001166
33.750000     180.000000     -75.234375     0.000000     0.001142
33.750000     180.000000     -74.531250     0.000000     0.001163
33.750000     180.000000     -73.828125     0.000000     0.001163
33.750000     180.000000     -73.125000     0.000000     0.001169
33.750000     180.000000     -72.421875     0.000000     0.001169
33.750000     180.000000     -71.718750     0.000000     0.001169
33.750000     180.000000     -71.015625     0.000000     0.001169
33.750000     180.000000     -70.312500     0.000000     0.001169
33.750000     180.000000     -69.609375     0.000000     0.001141
33.750000     180.000000     -68.906250     0.000000     0.001169
33.750000     180.000000     -68.203125     0.000000     0.001169
33.750000     180.000000     -67.500000     0.000000     0.001138
33.750000     180.000000     -66.796875     0.000000     0.001138
33.750000     180.000000     -66.093750     0.000000     0.001138
33.750000     180.000000     -65.390625     0.000000     0.001142
33.750000     180.000000     -64.687500     0.000000     0.001142
33.750000     180.000000     -63.984375     0.000000     0.001142
33.750000     180.000000     -63.281250     0.000000     0.001107
33.750000     180.000000     -62.578125     0.000000     0.001150
33.750000     180.000000     -61.875000     0.000000     0.001150
33.750000     180.000000     -61.171875     0.000000     0.001127
33.750000     180.000000     -60.468750     0.000000     0.001127
33.750000     180.000000     -59.765625     0.000000     0.001206
33.750000     180.000000     -59.062500     0.000000     0.001176
33.750000     180.000000     -58.359375     0.000000     0.001176
33.750000     180.000000     -57.656250     0.000000     0.001154
33.750000     180.000000     -56.953125     0.000000     0.001194
33.750000     180.000000     -56.250000     0.000000     0.001194
33.750000     180.000000     -55.546875     0.000000     0.001183
33.750000     180.000000     -54.843750     0.000000     0.001183
33.750000     180.000000     -54.140625     0.000000     0.001231
33.750000     180.000000     -53.437500     0.000000     0.001214
33.750000     180.000000     -52.734375     0.000000     0.001214
33.750000     180.000000     -52.031250     0.000000     0.001214
33.750000     180.000000     -51.328125     0.000000     0.001259
33.750000     180.000000     -50.625000     0.000000     0.001259
33.750000     180.000000     -49.921875     0.000000     0.001259
33.750000     180.000000     -49.218750     0.000000     0.001222
33.750000     180.000000     -48.515625     0.000000     0.001285
33.750000     180.000000     -47.812500     0.000000     0.001285
33.750000     180.000000     -47.109375     0.000000     0.001253
33.750000     180.000000     -46.406250     0.000000     0.001253
33.750000     180.000000     -45.703125     0.000000     0.001304
33.750000     180.000000     -45.000000     0.000000     0.001304
33.750000     180.000000     -44.296875     0.000000     0.001304
33.750000     180.000000     -43.593750     0.000000     0.001385
33.750000     180.000000     -42.890625     0.000000     0.001385
33.750000     180.000000     -42.187500     0.000000     0.001385
33.750000     180.000000     -41.484375     0.000000     0.001374
33.750000     180.000000     -40.781250     0.000000     0.001452
33.750000     180.000000     -40.078125     0.000000     0.001452
33.750000     180.000000     -39.375000     0.000000     0.001494
33.750000     180.000000     -38.671875     0.000000     0.001494
33.750000     180.000000     -37.968750     0.000000     0.001565
33.750000     180.000000     -37.265625     0.000000     0.001582
33.750000     180.000000     -36.562500     0.000000     0.001582
33.750000     180.000000     -35.859375     0.000000     0.001669
33.750000     180.000000     -35.156250     0.000000     0.001698
33.750000     180.000000     -34.453125     0.000000     0.001698
33.750000     180.000000     -33.750000     0.000000     0.001699
33.750000     180.000000     -33.046875     0.000000     0.001794
33.750000     180.000000     -32.343750     0.000000     0.001794
33.750000     180.000000     -31.640625     0.000000     0.001769
33.750000     180.000000     -30.937500     0.000000     0.001890
33.750000     180.000000     -30.234375     0.000000     0.001890
33.750000     180.000000     -29.531250     0.000000     0.001917
33.750000     180.000000     -28.828125     0.000000     0.001917
33.750000     180.000000     -28.125000     0.000000     0.002060
33.750000     180.000000     -27.421875     0.000000     0.001973
33.750000     180.000000     -26.718750     0.000000     0.001973
33.750000     180.000000     -26.015625     0.000000     0.002140
33.750000     180.000000     -25.312500     0.000000     0.002176
33.750000     180.000000     -24.609375     0.000000     0.002176
33.750000     180.000000     -23.906250     0.000000     0.002381
33.750000     180.000000     -23.203125     0.000000     0.002393
33.750000     180.000000     -22.500000     0.000000     0.002393
33.750000     180.000000     -21.796875     0.000000     0.002541
33.750000     180.000000     -21.093750     0.000000     0.002521
33.750000     180.000000     -20.390625     0.000000     0.002521
33.750000     180.000000     -19.687500     0.000000     0.002526
33.750000     180.000000     -18.984375     0.000000     0.002742
33.750000     180.000000     -18.281250     0.000000     0.002742
33.750000     180.000000     -17.578125     0.000000     0.002801
33.750000     180.000000     -16.875000     0.000000     0.003034
33.750000     180.000000     -16.171875     0.000000     0.003034
33.750000     180.000000     -15.468750     0.000000     0.003051
33.750000     180.000000     -14.765625     0.000000     0.003271
33.750000     180.000000     -14.062500     0.000000     0.003271
33.750000     180.000000     -13.359375     0.000000     0.003293
33.750000     180.000000     -12.656250     0.000000     0.003635
33.750000     180.000000     -11.953125     0.000000     0.003635
33.750000     180.000000     -11.250000     0.000000     0.004100
33.750000     180.000000     -10.546875     0.000000     0.004100
33.750000     180.000000     -9.843750     0.000000     0.004100
33.750000     180.000000     -9.140625     0.000000     0.004591
33.750000     180.000000     -8.437500     0.000000     0.004591
33.750000     180.000000     -7.734375     0.000000     0.005072
33.750000     180.000000     -7.031250     0.000000     0.005497
33.750000     180.000000     -6.328125     0.000000     0.005497
33.750000     180.000000     -5.625000     0.000000     0.006017
33.750000     180.000000     -4.921875     0.000000     0.006492
33.750000     180.000000     -4.218750     0.000000     0.006492
33.750000     180.000000     -3.515625     0.000000     0.007318
33.750000     180.000000     -2.812500     0.000000     0.007318
33.750000     180.000000     -2.109375     0.000000     0.007318
33.750000     180.000000     -1.406250     0.000000     0.008268
33.750000     180.000000     -0.703125     0.000000     0.008268
33.750000     180.000000     0.000000     0.000000     0.009503
33.750000     180.000000     0.703125     0.000000     0.009465
33.750000     180.000000     1.406250     0.000000     0.009465
33.750000     180.000000     2.109375     0.000000     0.010636
33.750000     180.000000     2.812500     0.000000     0.010568
33.750000     180.000000     3.515625     0.000000     0.012048
33.750000     180.000000     4.218750     0.000000     0.012048
33.750000     180.000000     4.921875     0.000000     0.012361
33.750000     180.000000     5.625000     0.000000     0.014423
33.750000     180.000000     6.328125     0.000000     0.015397
33.750000     180.000000     7.031250     0.000000     0.017967
33.750000     180.000000     7.734375     0.000000     0.017967
33.750000     180.000000     8.437500     0.000000     0.021913
33.750000     180.000000     9.140625     0.000000     0.021913
33.750000     180.000000     9.843750     0.000000     0.025466
33.750000     180.000000     10.546875     0.000000     0.026158
33.750000     180.000000     11.250000     0.000000     0.030391
33.750000     180.000000     11.953125     0.000000     0.030391
33.750000     180.000000     12.656250     0.000000     0.037143
33.750000     180.000000     13.359375     0.000000     0.037143
33.750000     180.000000     14.062500     0.000000     0.043603
33.750000     180.000000     14.765625     0.000000     0.044383
33.750000     180.000000     15.468750     0.000000     0.050833
33.750000     180.000000     16.171875     0.000000     0.050833
33.750000     180.000000     16.875000     0.000000     0.060932
33.750000     180.000000     17.578125     0.000000     0.071630
33.750000     180.000000     18.281250     0.000000     0.071279
33.750000     180.000000     18.984375     0.000000     0.083912
33.750000     180.000000     19.687500     0.000000     0.083912
33.750000     180.000000     20.390625     0.000000     0.096373
33.750000     180.000000     21.093750     0.000000     0.112735
33.750000     180.000000     21.796875     0.000000     0.112735
33.750000     180.000000     22.500000     0.000000     0.129359
33.750000     180.000000     23.203125     0.000000     0.157315
33.750000     180.000000     23.906250     0.000000     0.157315
33.750000     180.000000     24.609375     0.000000     0.184354
33.750000     180.000000     25.312500     0.000000     0.211692
33.750000     180.000000     26.015625     0.000000     0.264386
33.750000     180.000000     26.718750     0.000000     0.328842
33.750000     180.000000     27.421875     0.000000     0.404724
33.750000     180.000000     28.125000     0.000000     0.535374
33.750000     180.000000     28.828125     0.000000     0.661183
33.750000     180.000000     29.531250     0.000000     0.943526
33.750000     180.000000     30.234375     0.000000     1.341343
33.750000     180.000000     30.937500     0.000000     2.067338
33.750000     180.000000     31.640625     0.000000     5.471885
33.750000     180.000000     32.343750     0.000000     17.059704
33.750000     180.000000     33.046875     0.000000     58.689178
33.750000     180.000000     33.750000     0.000000     431.419495
33.750000     180.000000     34.453125     0.000000     56.121788
33.750000     180.000000     35.156250     0.000000     16.965302
33.750000     180.000000     35.859375     0.000000     5.534519
33.750000     180.000000     36.562500     0.000000     2.189894
33.750000     180.000000     37.265625     0.000000     1.370113
33.750000     180.000000     37.968750     0.000000     0.968761
33.750000     180.000000     38.671875     0.000000     0.687354
33.750000     180.000000     39.375000     0.000000     0.515997
33.750000     180.000000     40.078125     0.000000     0.378823
33.750000     180.000000     40.781250     0.000000     0.318285
33.750000     180.000000     41.484375     0.000000     0.248115
33.750000     180.000000     42.187500     0.000000     0.196999
33.750000     180.000000     42.890625     0.000000     0.174355
33.750000     180.000000     43.593750     0.000000     0.144435
33.750000     180.000000     44.296875     0.000000     0.146788
33.750000     180.000000     45.000000     0.000000     0.121769
33.750000     180.000000     45.703125     0.000000     0.107006
33.750000     180.000000     46.406250     0.000000     0.108671
33.750000     180.000000     47.109375     0.000000     0.092167
33.750000     180.000000     47.812500     0.000000     0.079887
33.750000     180.000000     48.515625     0.000000     0.081756
33.750000     180.000000     49.218750     0.000000     0.070593
33.750000     180.000000     49.921875     0.000000     0.070593
33.750000     180.000000     50.625000     0.000000     0.063863
33.750000     180.000000     51.328125     0.000000     0.055250
33.750000     180.000000     52.031250     0.000000     0.055250
33.750000     180.000000     52.734375     0.000000     0.051436
33.750000     180.000000     53.437500     0.000000     0.051436
33.750000     180.000000     54.140625     0.000000     0.045904
33.750000     180.000000     54.843750     0.000000     0.047843
33.750000     180.000000     55.546875     0.000000     0.042870
33.750000     180.000000     56.250000     0.000000     0.044074
33.750000     180.000000     56.953125     0.000000     0.039710
33.750000     180.000000     57.656250     0.000000     0.039710
33.750000     180.000000     58.359375     0.000000     0.037620
33.750000     180.000000     59.062500     0.000000     0.037620
33.750000     180.000000     59.765625     0.000000     0.034165
33.750000     180.000000     60.468750     0.000000     0.034740
33.750000     180.000000     61.171875     0.000000     0.031372
33.750000     180.000000     61.875000     0.000000     0.031372
33.750000     180.000000     62.578125     0.000000     0.029115
33.750000     180.000000     63.281250     0.000000     0.029115
33.750000     180.000000     63.984375     0.000000     0.029115
33.750000     180.000000     64.687500     0.000000     0.026878
33.750000     180.000000     65.390625     0.000000     0.026878
33.750000     180.000000     66.093750     0.000000     0.024541
33.750000     180.000000     66.796875     0.000000     0.025059
33.750000     180.000000     67.500000     0.000000     0.025059
33.750000     180.000000     68.203125     0.000000     0.023059
33.750000     180.000000     68.906250     0.000000     0.023865
33.750000     180.000000     69.609375     0.000000     0.021562
33.750000     180.000000     70.312500     0.000000     0.022805
33.750000     180.000000     71.015625     0.000000     0.022805
33.750000     180.000000     71.718750     0.000000     0.020630
33.750000     180.000000     72.421875     0.000000     0.021387
33.750000     180.000000     73.125000     0.000000     0.019520
33.750000     180.000000     73.828125     0.000000     0.019520
33.750000     180.000000     74.531250     0.000000     0.020087
33.750000     180.000000     75.234375     0.000000     0.018463
33.750000     180.000000     75.937500     0.000000     0.018463
33.750000     180.000000     76.640625     0.000000     0.019105
33.750000     180.000000     77.343750     0.000000     0.017657
33.750000     180.000000     78.046875     0.000000     0.017657
33.750000     180.000000     78.750000     0.000000     0.017163
33.750000     180.000000     79.453125     0.000000     0.017163
33.750000     180.000000     80.156250     0.000000     0.017163
33.750000     180.000000     80.859375     0.000000     0.016482
33.750000     180.000000     81.562500     0.000000     0.016482
33.750000     180.000000     82.265625     0.000000     0.017024
33.750000     180.000000     82.968750     0.000000     0.015765
33.750000     180.000000     83.671875     0.000000     0.015765
33.750000     180.000000     84.375000     0.000000     0.016353
33.750000     180.000000     85.078125     0.000000     0.014477
33.750000     180.000000     85.781250     0.000000     0.014477
33.750000     180.000000     86.484375     0.000000     0.014967
33.750000     180.000000     87.187500     0.000000     0.013825
33.750000     180.000000     87.890625     0.000000     0.013825
33.750000     180.000000     88.593750     0.000000     0.013192
33.750000     180.000000     89.296875     0.000000     0.013192
45.000000     180.000000     -89.296875     0.000000     0.001206
45.000000     180.000000     -88.593750     0.000000     0.001198
45.000000     180.000000     -87.890625     0.000000     0.001198
45.000000     180.000000     -87.187500     0.000000     0.001198
45.000000     180.000000     -86.484375     0.000000     0.001181
45.000000     180.000000     -85.781250     0.000000     0.001181
45.000000     180.000000     -85.078125     0.000000     0.001181
45.000000     180.000000     -84.375000     0.000000     0.001173
45.000000     180.000000     -83.671875     0.000000     0.001173
45.000000     180.000000     -82.968750     0.000000     0.001163
45.000000     180.000000     -82.265625     0.000000     0.001163
45.000000     180.000000     -81.562500     0.000000     0.001163
45.000000     180.000000     -80.859375     0.000000     0.001156
45.000000     180.000000     -80.156250     0.000000     0.001156
45.000000     180.000000     -79.453125     0.000000     0.001121
45.000000     180.000000     -78.750000     0.000000     0.001088
45.000000     180.000000     -78.046875     0.000000     0.001088
45.000000     180.000000     -77.343750     0.000000     0.001088
45.000000     180.000000     -76.640625     0.000000     0.001064
45.000000     180.000000     -75.937500     0.000000     0.001064
45.000000     180.000000     -75.234375     0.000000     0.001064
45.000000     180.000000     -74.531250     0.000000     0.001039
45.000000     180.000000     -73.828125     0.000000     0.001039
45.000000     180.000000     -73.125000     0.000000     0.001058
45.000000     180.000000     -72.421875     0.000000     0.001039
45.000000     180.000000     -71.718750     0.000000     0.001039
45.000000     180.000000     -71.015625     0.000000     0.001039
45.000000     180.000000     -70.312500     0.000000     0.001030
45.000000     180.000000     -69.609375     0.000000     0.001018
45.000000     180.000000     -68.906250     0.000000     0.001020
45.000000     180.000000     -68.203125     0.000000     0.001020
45.000000     180.000000     -67.500000     0.000000     0.001020
45.000000     180.000000     -66.796875     0.000000     0.001016
45.000000     180.000000     -66.093750     0.000000     0.001016
45.000000     180.000000     -65.390625     0.000000     0.001016
45.000000     180.000000     -64.687500     0.000000     0.001016
45.000000     180.000000     -63.984375     0.000000     0.001016
45.000000     180.000000     -63.281250     0.000000     0.001016
45.000000     180.000000     -62.578125     0.000000     0.001005
45.000000     180.000000     -61.875000     0.000000     0.001005
45.000000     180.000000     -61.171875     0.000000     0.001005
45.000000     180.000000     -60.468750     0.000000     0.000993
45.000000     180.000000     -59.765625     0.000000     0.000993
45.000000     180.000000     -59.062500     0.000000     0.000993
45.000000     180.000000     -58.359375     0.000000     0.000990
45.000000     180.000000     -57.656250     0.000000     0.000999
45.000000     180.000000     -56.953125     0.000000     0.001010
45.000000     180.000000     -56.250000     0.000000     0.001010
45.000000     180.000000     -55.546875     0.000000     0.001010
45.000000     180.000000     -54.843750     0.000000     0.001062
45.000000     180.000000     -54.140625     0.000000     0.001068
45.000000     180.000000     -53.437500     0.000000     0.001068
45.000000     180.000000     -52.734375     0.000000     0.001107
45.000000     180.000000     -52.031250     0.000000     0.001107
45.000000     180.000000     -51.328125     0.000000     0.001134
45.000000     180.000000     -50.625000     0.000000     0.001169
45.000000     180.000000     -49.921875     0.000000     0.001169
45.000000     180.000000     -49.218750     0.000000     0.001169
45.000000     180.000000     -48.515625     0.000000     0.001331
45.000000     180.000000     -47.812500     0.000000     0.001331
45.000000     180.000000     -47.109375     0.000000     0.001331
45.000000     180.000000     -46.406250     0.000000     0.001336
45.000000     180.000000     -45.703125     0.000000     0.001335
45.000000     180.000000     -45.000000     0.000000     0.001334
45.000000     180.000000     -44.296875     0.000000     0.001334
45.000000     180.000000     -43.593750     0.000000     0.001334
45.000000     180.000000     -42.890625     0.000000     0.001314
45.000000     180.000000     -42.187500     0.000000     0.001314
45.000000     180.000000     -41.484375     0.000000     0.001314
45.000000     180.000000     -40.781250     0.000000     0.001282
45.000000     180.000000     -40.078125     0.000000     0.001312
45.000000     180.000000     -39.375000     0.000000     0.001312
45.000000     180.000000     -38.671875     0.000000     0.001239
45.000000     180.000000     -37.968750     0.000000     0.001239
45.000000     180.000000     -37.265625     0.000000     0.001254
45.000000     180.000000     -36.562500     0.000000     0.001248
45.000000     180.000000     -35.859375     0.000000     0.001248
45.000000     180.000000     -35.156250     0.000000     0.001248
45.000000     180.000000     -34.453125     0.000000     0.001312
45.000000     180.000000     -33.750000     0.000000     0.001312
45.000000     180.000000     -33.046875     0.000000     0.001312
45.000000     180.000000     -32.343750     0.000000     0.001401
45.000000     180.000000     -31.640625     0.000000     0.001401
45.000000     180.000000     -30.937500     0.000000     0.001432
45.000000     180.000000     -30.234375     0.000000     0.001432
45.000000     180.000000     -29.531250     0.000000     0.001532
45.000000     180.000000     -28.828125     0.000000     0.001572
45.000000     180.000000     -28.125000     0.000000     0.001572
45.000000     180.000000     -27.421875     0.000000     0.001572
45.000000     180.000000     -26.718750     0.000000     0.001704
45.000000     180.000000     -26.015625     0.000000     0.001704
45.000000     180.000000     -25.312500     0.000000     0.001704
45.000000     180.000000     -24.609375     0.000000     0.001871
45.000000     180.000000     -23.906250     0.000000     0.001871
45.000000     180.000000     -23.203125     0.000000     0.001871
45.000000     180.000000     -22.500000     0.000000     0.001884
45.000000     180.000000     -21.796875     0.000000     0.001984
45.000000     180.000000     -21.093750     0.000000     0.001984
45.000000     180.000000     -20.390625     0.000000     0.001989
45.000000     180.000000     -19.687500     0.000000     0.002085
45.000000     180.000000     -18.984375     0.000000     0.002123
45.000000     180.000000     -18.281250     0.000000     0.002123
45.000000     180.000000     -17.578125     0.000000     0.002123
45.000000     180.000000     -16.875000     0.000000     0.002294
45.000000     180.000000     -16.171875     0.000000     0.002294
45.000000     180.000000     -15.468750     0.000000     0.002294
45.000000     180.000000     -14.765625     0.000000     0.002437
45.000000     180.000000     -14.062500     0.000000     0.002437
45.000000     180.000000     -13.359375     0.000000     0.002437
45.000000     180.000000     -12.656250     0.000000     0.002773
45.000000     180.000000     -11.953125     0.000000     0.002773
45.000000     180.000000     -11.250000     0.000000     0.002773
45.000000     180.000000     -10.546875     0.000000     0.003263
45.000000     180.000000     -9.843750     0.000000     0.003263
45.000000     180.000000     -9.140625     0.000000     0.003263
45.000000     180.000000     -8.437500     0.000000     0.003484
45.000000     180.000000     -7.734375     0.000000     0.003949
45.000000     180.000000     -7.031250     0.000000     0.003949
45.000000     180.000000     -6.328125     0.000000     0.004175
45.000000     180.000000     -5.625000     0.000000     0.004598
45.000000     180.000000     -4.921875     0.000000     0.004595
45.000000     180.000000     -4.218750     0.000000     0.004595
45.000000     180.000000     -3.515625     0.000000     0.004883
45.000000     180.000000     -2.812500     0.000000     0.004800
45.000000     180.000000     -2.109375     0.000000     0.004800
45.000000     180.000000     -1.406250     0.000000     0.005062
45.000000     180.000000     -0.703125     0.000000     0.005410
45.000000     180.000000     0.000000     0.000000     0.005410
45.000000     180.000000     0.703125     0.000000     0.005784
45.000000     180.000000     1.406250     0.000000     0.006045
45.000000     180.000000     2.109375     0.000000     0.006429
45.000000     180.000000     2.812500     0.000000     0.006429
45.000000     180.000000     3.515625     0.000000     0.006725
45.000000     180.000000     4.218750     0.000000     0.007297
45.000000     180.000000     4.921875     0.000000     0.007297
45.000000     180.000000     5.625000     0.000000     0.007559
45.000000     180.000000     6.328125     0.000000     0.008548
45.000000     180.000000     7.031250     0.000000     0.009062
45.000000     180.000000     7.734375     0.000000     0.010301
45.000000     180.000000     8.437500     0.000000     0.010301
45.000000     180.000000     9.140625     0.000000     0.010799
45.000000     180.000000     9.843750     0.000000     0.012939
45.000000     180.000000     10.546875     0.000000     0.012939
45.000000     180.000000     11.250000     0.000000     0.014822
45.000000     180.000000     11.953125     0.000000     0.014822
45.000000     180.000000     12.656250     0.000000     0.014822
45.000000     180.000000     13.359375     0.000000     0.017940
45.000000     180.000000     14.062500     0.000000     0.017940
45.000000     180.000000     14.765625     0.000000     0.019785
45.000000     180.000000     15.468750     0.000000     0.020604
45.000000     180.000000     16.171875     0.000000     0.020604
45.000000     180.000000     16.875000     0.000000     0.022687
45.000000     180.000000     17.578125     0.000000     0.023080
45.000000     180.000000     18.281250     0.000000     0.025957
45.000000     180.000000     18.984375     0.000000     0.025957
45.000000     180.000000     19.687500     0.000000     0.030155
45.000000     180.000000     20.390625     0.000000     0.030155
45.000000     180.000000     21.093750     0.000000     0.034595
45.000000     180.000000     21.796875     0.000000     0.034595
45.000000     180.000000     22.500000     0.000000     0.038684
45.000000     180.000000     23.203125     0.000000     0.038387
45.000000     180.000000     23.906250     0.000000     0.043173
45.000000     180.000000     24.609375     0.000000     0.043173
45.000000     180.000000     25.312500     0.000000     0.046642
45.000000     180.000000     26.015625     0.000000     0.046642
45.000000     180.000000     26.718750     0.000000     0.051377
45.000000     180.000000     27.421875     0.000000     0.050863
45.000000     180.000000     28.125000     0.000000     0.058815
45.000000     180.000000     28.828125     0.000000     0.067626
45.000000     180.000000     29.531250     0.000000     0.067462
45.000000     180.000000     30.234375     0.000000     0.078728
45.000000     180.000000     30.937500     0.000000     0.078728
45.000000     180.000000     31.640625     0.000000     0.092535
45.000000     180.000000     32.343750     0.000000     0.108531
45.000000     180.000000     33.046875     0.000000     0.109566
45.000000     180.000000     33.750000     0.000000     0.123546
45.000000     180.000000     34.453125     0.000000     0.149482
45.000000     180.000000     35.156250     0.000000     0.153695
45.000000     180.000000     35.859375     0.000000     0.189136
45.000000     180.000000     36.562500     0.000000     0.220797
45.000000     180.000000     37.265625     0.000000     0.288471
45.000000     180.000000     37.968750     0.000000     0.374287
45.000000     180.000000     38.671875     0.000000     0.460947
45.000000     180.000000     39.375000     0.000000     0.660838
45.000000     180.000000     40.078125     0.000000     0.870190
45.000000     180.000000     40.781250     0.000000     1.248949
45.000000     180.000000     41.484375     0.000000     1.877167
45.000000     180.000000     42.187500     0.000000     2.866856
45.000000     180.000000     42.890625     0.000000     7.303683
45.000000     180.000000     43.593750     0.000000     22.699972
45.000000     180.000000     44.296875     0.000000     72.563789
45.000000     180.000000     45.000000     0.000000     650.670349
45.000000     180.000000     45.703125     0.000000     77.210686
45.000000     180.000000     46.406250     0.000000     25.348738
45.000000     180.000000     47.109375     0.000000     8.330472
45.000000     180.000000     47.812500     0.000000     3.300709
45.000000     180.000000     48.515625     0.000000     2.234671
45.000000     180.000000     49.218750     0.000000     1.572456
45.000000     180.000000     49.921875     0.000000     1.098964
45.000000     180.000000     50.625000     0.000000     0.823453
45.000000     180.000000     51.328125     0.000000     0.622642
45.000000     180.000000     52.031250     0.000000     0.490016
45.000000     180.000000     52.734375     0.000000     0.376314
45.000000     180.000000     53.437500     0.000000     0.310106
45.000000     180.000000     54.140625     0.000000     0.270608
45.000000     180.000000     54.843750     0.000000     0.219766
45.000000     180.000000     55.546875     0.000000     0.230827
45.000000     180.000000     56.250000     0.000000     0.191362
45.000000     180.000000     56.953125     0.000000     0.170984
45.000000     180.000000     57.656250     0.000000     0.179678
45.000000     180.000000     58.359375     0.000000     0.152249
45.000000     180.000000     59.062500     0.000000     0.138454
45.000000     180.000000     59.765625     0.000000     0.138454
45.000000     180.000000     60.468750     0.000000     0.117785
45.000000     180.000000     61.171875     0.000000     0.122227
45.000000     180.000000     61.875000     0.000000     0.104876
45.000000     180.000000     62.578125     0.000000     0.090381
45.000000     180.000000     63.281250     0.000000     0.093904
45.000000     180.000000     63.984375     0.000000     0.088579
45.000000     180.000000     64.687500     0.000000     0.088579
45.000000     180.000000     65.390625     0.000000     0.083678
45.000000     180.000000     66.093750     0.000000     0.083678
45.000000     180.000000     66.796875     0.000000     0.075477
45.000000     180.000000     67.500000     0.000000     0.078659
45.000000     180.000000     68.203125     0.000000     0.070160
45.000000     180.000000     68.906250     0.000000     0.070160
45.000000     180.000000     69.609375     0.000000     0.063767
45.000000     180.000000     70.312500     0.000000     0.063767
45.000000     180.000000     71.015625     0.000000     0.058429
45.000000     180.000000     71.718750     0.000000     0.058429
45.000000     180.000000     72.421875     0.000000     0.051593
45.000000     180.000000     73.125000     0.000000     0.053350
45.000000     180.000000     73.828125     0.000000     0.047365
45.000000     180.000000     74.531250     0.000000     0.047365
45.000000     180.000000     75.234375     0.000000     0.049856
45.000000     180.000000     75.937500     0.000000     0.044589
45.000000     180.000000     76.640625     0.000000     0.044589
45.000000     180.000000     77.343750     0.000000     0.042492
45.000000     180.000000     78.046875     0.000000     0.042492
45.000000     180.000000     78.750000     0.000000     0.042492
45.000000     180.000000     79.453125     0.000000     0.043348
45.000000     180.000000     80.156250     0.000000     0.043348
45.000000     180.000000     80.859375     0.000000     0.039395
45.000000     180.000000     81.562500     0.000000     0.042394
45.000000     180.000000     82.265625     0.000000     0.042394
45.000000     180.000000     82.968750     0.000000     0.037611
45.000000     180.000000     83.671875     0.000000     0.040338
45.000000     180.000000     84.375000     0.000000     0.033361
45.000000     180.000000     85.078125     0.000000     0.036259
45.000000     180.000000     85.781250     0.000000     0.036259
45.000000     180.000000     86.484375     0.000000     0.032528
45.000000     180.000000     87.187500     0.000000     0.031968
45.000000     180.000000     87.890625     0.000000     0.031968
45.000000     180.000000     88.593750     0.000000     0.028677
45.000000     180.000000     89.296875     0.000000     0.030498
56.250000     180.000000     -89.296875     0.000000     0.001263
56.250000     180.000000     -88.593750     0.000000     0.001263
56.250000     180.000000     -87.890625     0.000000     0.001270
56.250000     180.000000     -87.187500     0.000000     0.001270
56.250000     180.000000     -86.484375     0.000000     0.001270
56.250000     180.000000     -85.781250     0.000000     0.001227
56.250000     180.000000     -85.078125     0.000000     0.001227
56.250000     180.000000     -84.375000     0.000000     0.001227
56.250000     180.000000     -83.671875     0.000000     0.001234
56.250000     180.000000     -82.968750     0.000000     0.001234
56.250000     180.000000     -82.265625     0.000000     0.001198
56.250000     180.000000     -81.562500     0.000000     0.001205
56.250000     180.000000     -80.859375     0.000000     0.001205
56.250000     180.000000     -80.156250     0.000000     0.001219
56.250000     180.000000     -79.453125     0.000000     0.001219
56.250000     180.000000     -78.750000     0.000000     0.001148
56.250000     180.000000     -78.046875     0.000000     0.001188
56.250000     180.000000     -77.343750     0.000000     0.001188
56.250000     180.000000     -76.640625     0.000000     0.001188
56.250000     180.000000     -75.937500     0.000000     0.001240
56.250000     180.000000     -75.234375     0.000000     0.001201
56.250000     180.000000     -74.531250     0.000000     0.001201
56.250000     180.000000     -73.828125     0.000000     0.001225
56.250000     180.000000     -73.125000     0.000000     0.001225
56.250000     180.000000     -72.421875     0.000000     0.001225
56.250000     180.000000     -71.718750     0.000000     0.001164
56.250000     180.000000     -71.015625     0.000000     0.001164
56.250000     180.000000     -70.312500     0.000000     0.001164
56.250000     180.000000     -69.609375     0.000000     0.001190
56.250000     180.000000     -68.906250     0.000000     0.001190
56.250000     180.000000     -68.203125     0.000000     0.001169
